Time,Event,Crane,Location,Plate
71705,Pick_up,Crane-2,B17,SP-RT-B17-080
71705,Move_from,Crane-2,B17,
71715,Move_to,Crane-2,cn1,
71715,Move_from,Crane-2,cn1,
71715,Move_to,Crane-2,cn1,
71715,Put_down,Crane-2,cn1,SP-RT-B17-080
71715,Move_from,Crane-2,cn1,
71720,Release,,cn2,
71723,Move_to,Crane-1,A03,
71723,Pick_up,Crane-1,A03,SP-RS-A03-007
71723,Move_from,Crane-1,A03,
71723,Move_to,Crane-1,A03,
71723,Pick_up,Crane-1,A03,SP-RS-A03-006
71723,Move_from,Crane-1,A03,
71724,Move_to,Crane-1,B03,
71724,Avoiding_wait_start,Crane-1,B03,
71743,Avoiding_wait_finish,Crane-1,B03,
71743,Move_from,Crane-1,B03,
71743,Move_to,Crane-2,A08,
71743,Move_from,Crane-2,A08,
71743,Move_to,Crane-2,A08,
71743,Pick_up,Crane-2,A08,SP-RS-A08-007
71743,Move_from,Crane-2,A08,
71757,Move_to,Crane-2,B15,
71757,Move_from,Crane-2,B15,
71757,Move_to,Crane-2,B15,
71757,Put_down,Crane-2,B15,SP-RS-A08-007
71757,Move_from,Crane-2,B15,
71767,Move_to,Crane-2,B20,
71767,Move_from,Crane-2,B20,
71767,Move_to,Crane-2,B20,
71767,Pick_up,Crane-2,B20,SP-RT-B20-062
71767,Move_from,Crane-2,B20,
71779,Move_to,Crane-2,cn2,
71779,Move_from,Crane-2,cn2,
71779,Move_to,Crane-2,cn2,
71779,Put_down,Crane-2,cn2,SP-RT-B20-062
71779,Move_from,Crane-2,cn2,
71787,Move_to,Crane-1,B24,
71787,Put_down,Crane-1,B24,SP-RS-A03-006
71787,Move_from,Crane-1,B24,
71787,Move_to,Crane-2,A28,
71787,Move_from,Crane-2,A28,
71787,Move_to,Crane-1,B24,
71787,Put_down,Crane-1,B24,SP-RS-A03-007
71787,Move_from,Crane-1,B24,
71805,Release,,cn2,
71816,Release,,cn1,
71831,Move_to,Crane-2,A08,
71831,Move_from,Crane-2,A08,
71831,Move_to,Crane-2,A08,
71831,Pick_up,Crane-2,A08,SP-RS-A08-006
71831,Move_from,Crane-2,A08,
71837,Move_to,Crane-1,B00,
71837,Pick_up,Crane-1,B00,SP-ST-B00-333
71837,Move_from,Crane-1,B00,
71845,Move_to,Crane-2,B15,
71845,Put_down,Crane-2,B15,SP-RS-A08-006
71845,Move_from,Crane-2,B15,
71853,Move_to,Crane-2,A19,
71853,Pick_up,Crane-2,A19,SP-RT-A19-079
71853,Move_from,Crane-2,A19,
71863,Move_to,Crane-1,A13,
71863,Put_down,Crane-1,A13,SP-ST-B00-333
71863,Move_from,Crane-1,A13,
71867,Move_to,Crane-2,cn2,
71867,Put_down,Crane-2,cn2,SP-RT-A19-079
71867,Waiting Start,Crane-2,cn2,
71871,Move_to,Crane-1,B17,
71871,Pick_up,Crane-1,B17,SP-RT-B17-079
71871,Move_from,Crane-1,B17,
71881,Move_to,Crane-1,cn1,
71881,Put_down,Crane-1,cn1,SP-RT-B17-079
71881,Waiting Finish,Crane-2,cn2,
71881,Move_from,Crane-1,cn1,
71881,Waiting Start,Crane-2,cn2,
71919,Move_to,Crane-1,B03,
71919,Pick_up,Crane-1,B03,SP-RS-B03-026
71919,Move_from,Crane-1,B03,
71942,Release,,cn1,
71942,Waiting Finish,Crane-2,cn2,
71942,Move_from,Crane-2,A31,
71942,Move_to,Crane-2,A31,
71942,Avoiding_wait_start,Crane-2,A31,
71969,Avoiding_wait_finish,Crane-2,A31,
71969,Move_from,Crane-2,A31,
71969,Move_to,Crane-1,B26,
71969,Put_down,Crane-1,B26,SP-RS-B03-026
71969,Move_from,Crane-1,B26,
71999,Move_to,Crane-2,A18,
71999,Pick_up,Crane-2,A18,SP-RT-A18-042
71999,Move_from,Crane-2,A18,
72007,Move_to,Crane-2,cn1,
72007,Put_down,Crane-2,cn1,SP-RT-A18-042
72007,Waiting Start,Crane-2,cn1,
72011,Release,,cn1,
72011,Waiting Finish,Crane-2,cn1,
72011,Move_from,Crane-2,cn1,
72013,Move_to,Crane-2,B21,
72013,Pick_up,Crane-2,B21,SP-RT-B21-065
72013,Move_from,Crane-2,B21,
72015,Move_to,Crane-2,cn1,
72015,Put_down,Crane-2,cn1,SP-RT-B21-065
72015,Waiting Start,Crane-2,cn1,
72025,Move_to,Crane-1,B00,
72025,Pick_up,Crane-1,B00,SP-ST-B00-332
72025,Move_from,Crane-1,B00,
72090,Release,,cn2,
72090,Waiting Finish,Crane-2,cn1,
72090,Move_from,Crane-2,B40,
72091,Move_to,Crane-2,A40,
72091,Avoiding_wait_start,Crane-2,A40,
72093,Release,,cn1,
72099,Avoiding_wait_finish,Crane-2,A40,
72099,Move_from,Crane-2,A40,
72099,Move_to,Crane-1,A35,
72099,Put_down,Crane-1,A35,SP-ST-B00-332
72099,Move_from,Crane-1,A35,
72111,Move_to,Crane-1,B29,
72111,Pick_up,Crane-1,B29,SP-RT-B29-056
72111,Move_from,Crane-1,B29,
72129,Move_to,Crane-1,cn1,
72129,Put_down,Crane-1,cn1,SP-RT-B29-056
72129,Move_from,Crane-1,cn1,
72133,Move_to,Crane-2,A24,
72133,Pick_up,Crane-2,A24,SP-RT-A24-074
72133,Move_from,Crane-2,A24,
72135,Move_to,Crane-2,cn2,
72135,Put_down,Crane-2,cn2,SP-RT-A24-074
72135,Waiting Start,Crane-2,cn2,
72157,Move_to,Crane-1,A08,
72157,Pick_up,Crane-1,A08,SP-RS-A08-005
72157,Move_from,Crane-1,A08,
72165,Move_to,Crane-1,A04,
72165,Put_down,Crane-1,A04,SP-RS-A08-005
72165,Waiting Finish,Crane-2,cn2,
72165,Move_from,Crane-1,A04,
72165,Move_from,Crane-2,cn2,
72166,Release,,cn2,
72167,Move_to,Crane-1,B03,
72167,Pick_up,Crane-1,B03,SP-RS-B03-025
72167,Move_from,Crane-1,B03,
72168,Move_to,Crane-1,A03,
72168,Avoiding_wait_start,Crane-1,A03,
72201,Avoiding_wait_finish,Crane-1,A03,
72201,Move_from,Crane-1,A03,
72201,Move_to,Crane-2,A08,
72201,Pick_up,Crane-2,A08,SP-RS-A08-004
72201,Move_from,Crane-2,A08,
72221,Move_to,Crane-1,A13,
72221,Put_down,Crane-1,A13,SP-RS-B03-025
72221,Move_from,Crane-1,A13,
72241,Move_to,Crane-1,B22,
72241,Pick_up,Crane-1,B22,SP-RT-B22-058
72241,Move_from,Crane-1,B22,
72247,Move_to,Crane-1,cn2,
72247,Put_down,Crane-1,cn2,SP-RT-B22-058
72247,Move_from,Crane-1,cn2,
72263,Move_to,Crane-2,B37,
72263,Put_down,Crane-2,B37,SP-RS-A08-004
72263,Move_from,Crane-2,B37,
72299,Move_to,Crane-1,B00,
72299,Pick_up,Crane-1,B00,SP-ST-B00-331
72299,Move_from,Crane-1,B00,
72305,Release,,cn2,
72305,Move_to,Crane-1,A03,
72305,Avoiding_wait_start,Crane-1,A03,
72325,Avoiding_wait_finish,Crane-1,A03,
72325,Move_from,Crane-1,A03,
72325,Move_to,Crane-2,A08,
72325,Pick_up,Crane-2,A08,SP-RS-A08-003
72325,Move_from,Crane-2,A08,
72339,Move_to,Crane-2,B15,
72339,Put_down,Crane-2,B15,SP-RS-A08-003
72339,Move_from,Crane-2,B15,
72345,Move_to,Crane-1,A13,
72345,Put_down,Crane-1,A13,SP-ST-B00-331
72345,Move_from,Crane-1,A13,
72359,Move_to,Crane-2,A24,
72359,Pick_up,Crane-2,A24,SP-RT-A24-073
72359,Move_from,Crane-2,A24,
72361,Move_to,Crane-2,cn2,
72361,Put_down,Crane-2,cn2,SP-RT-A24-073
72361,Move_from,Crane-2,cn2,
72371,Move_to,Crane-1,B00,
72371,Pick_up,Crane-1,B00,SP-ST-B00-330
72371,Move_from,Crane-1,B00,
72377,Move_to,Crane-1,A03,
72377,Avoiding_wait_start,Crane-1,A03,
72397,Avoiding_wait_finish,Crane-1,A03,
72397,Move_from,Crane-1,A03,
72397,Move_to,Crane-2,A08,
72397,Pick_up,Crane-2,A08,SP-RS-A08-002
72397,Move_from,Crane-2,A08,
72411,Move_to,Crane-2,B15,
72411,Put_down,Crane-2,B15,SP-RS-A08-002
72411,Move_from,Crane-2,B15,
72438,Release,,cn2,
72465,Move_to,Crane-1,A35,
72465,Put_down,Crane-1,A35,SP-ST-B00-330
72465,Move_to,Crane-2,A40,
72465,Move_from,Crane-2,A40,
72465,Move_from,Crane-1,A35,
72475,Move_to,Crane-1,A30,
72475,Pick_up,Crane-1,A30,SP-RT-A30-070
72475,Move_from,Crane-1,A30,
72487,Move_to,Crane-1,cn2,
72487,Put_down,Crane-1,cn2,SP-RT-A30-070
72487,Move_from,Crane-1,cn2,
72533,Move_to,Crane-2,A08,
72533,Pick_up,Crane-2,A08,SP-RS-A08-001
72533,Move_to,Crane-1,A03,
72533,Pick_up,Crane-1,A03,SP-RS-A03-005
72533,Move_from,Crane-2,A08,
72533,Move_from,Crane-1,A03,
72558,Release,,cn1,
72573,Move_to,Crane-2,A26,
72573,Put_down,Crane-2,A26,SP-RS-A08-001
72573,Move_from,Crane-2,A26,
72583,Move_to,Crane-1,A26,
72583,Put_down,Crane-1,A26,SP-RS-A03-005
72583,Move_to,Crane-2,B31,
72583,Move_from,Crane-2,B31,
72583,Move_from,Crane-1,A26,
72609,Release,,cn2,
72615,Move_to,Crane-2,B17,
72615,Pick_up,Crane-2,B17,SP-RT-B17-078
72615,Move_from,Crane-2,B17,
72625,Move_to,Crane-2,cn1,
72625,Put_down,Crane-2,cn1,SP-RT-B17-078
72625,Move_from,Crane-2,cn1,
72627,Move_to,Crane-2,B22,
72627,Pick_up,Crane-2,B22,SP-RT-B22-057
72627,Move_from,Crane-2,B22,
72633,Move_to,Crane-1,B03,
72633,Pick_up,Crane-1,B03,SP-RS-B03-024
72633,Move_to,Crane-2,cn2,
72633,Put_down,Crane-2,cn2,SP-RT-B22-057
72633,Move_from,Crane-1,B03,
72633,Waiting Start,Crane-2,cn2,
72635,Move_to,Crane-1,A04,
72635,Put_down,Crane-1,A04,SP-RS-B03-024
72635,Waiting Finish,Crane-2,cn2,
72635,Move_from,Crane-1,A04,
72635,Waiting Start,Crane-2,cn2,
72643,Move_to,Crane-1,B00,
72643,Pick_up,Crane-1,B00,SP-ST-B00-329
72643,Move_from,Crane-1,B00,
72651,Release,,cn2,
72651,Waiting Finish,Crane-2,cn2,
72651,Move_from,Crane-2,cn2,
72655,Release,,cn1,
72659,Move_to,Crane-1,B08,
72659,Put_down,Crane-1,B08,SP-ST-B00-329
72659,Move_from,Crane-1,B08,
72663,Move_to,Crane-2,B20,
72663,Pick_up,Crane-2,B20,SP-RT-B20-061
72663,Move_from,Crane-2,B20,
72675,Move_to,Crane-2,cn2,
72675,Put_down,Crane-2,cn2,SP-RT-B20-061
72675,Waiting Start,Crane-2,cn2,
72687,Release,,cn2,
72687,Waiting Finish,Crane-2,cn2,
72687,Move_from,Crane-2,B34,
72687,Move_to,Crane-2,B34,
72687,Avoiding_wait_start,Crane-2,B34,
72705,Avoiding_wait_finish,Crane-2,B34,
72705,Move_from,Crane-2,B34,
72705,Move_to,Crane-1,B29,
72705,Pick_up,Crane-1,B29,SP-RT-B29-055
72705,Move_from,Crane-1,B29,
72723,Move_to,Crane-1,cn1,
72723,Put_down,Crane-1,cn1,SP-RT-B29-055
72723,Move_from,Crane-1,cn1,
72737,Move_to,Crane-2,B20,
72737,Pick_up,Crane-2,B20,SP-RT-B20-060
72737,Move_from,Crane-2,B20,
72749,Release,,cn1,
72749,Move_to,Crane-2,cn2,
72749,Put_down,Crane-2,cn2,SP-RT-B20-060
72749,Move_from,Crane-2,cn2,
72761,Move_to,Crane-1,B03,
72761,Pick_up,Crane-1,B03,SP-RS-B03-023
72761,Move_from,Crane-1,B03,
72765,Move_to,Crane-2,A18,
72765,Pick_up,Crane-2,A18,SP-RT-A18-041
72765,Move_from,Crane-2,A18,
72773,Move_to,Crane-2,cn1,
72773,Put_down,Crane-2,cn1,SP-RT-A18-041
72773,Waiting Start,Crane-2,cn1,
72805,Move_to,Crane-1,B24,
72805,Put_down,Crane-1,B24,SP-RS-B03-023
72805,Waiting Finish,Crane-2,A28,
72805,Move_from,Crane-1,B24,
72805,Waiting Start,Crane-2,A28,
72832,Release,,cn1,
72832,Waiting Finish,Crane-2,A28,
72832,Move_from,Crane-2,A28,
72832,Move_to,Crane-2,A28,
72832,Pick_up,Crane-2,A28,SP-RT-A28-068
72832,Move_from,Crane-2,A28,
72848,Move_to,Crane-2,cn1,
72848,Put_down,Crane-2,cn1,SP-RT-A28-068
72848,Waiting Start,Crane-2,cn1,
72851,Release,,cn1,
72851,Waiting Finish,Crane-2,cn1,
72851,Move_from,Crane-2,cn1,
72853,Move_to,Crane-2,B21,
72853,Pick_up,Crane-2,B21,SP-RT-B21-064
72853,Move_from,Crane-2,B21,
72855,Move_to,Crane-1,B00,
72855,Pick_up,Crane-1,B00,SP-ST-B00-328
72855,Move_to,Crane-2,cn1,
72855,Put_down,Crane-2,cn1,SP-RT-B21-064
72855,Move_from,Crane-1,B00,
72855,Waiting Start,Crane-2,cn1,
72863,Release,,cn2,
72863,Waiting Finish,Crane-2,cn1,
72863,Move_from,Crane-2,cn3,
72863,Move_to,Crane-2,cn3,
72863,Avoiding_wait_start,Crane-2,cn3,
72931,Avoiding_wait_finish,Crane-2,cn3,
72931,Move_from,Crane-2,cn3,
72931,Move_to,Crane-1,A36,
72931,Put_down,Crane-1,A36,SP-ST-B00-328
72931,Move_from,Crane-1,A36,
72971,Move_to,Crane-2,B22,
72971,Pick_up,Crane-2,B22,SP-RT-B22-056
72971,Move_from,Crane-2,B22,
72977,Move_to,Crane-2,cn2,
72977,Put_down,Crane-2,cn2,SP-RT-B22-056
72977,Waiting Start,Crane-2,cn2,
73001,Move_to,Crane-1,A03,
73001,Pick_up,Crane-1,A03,SP-RS-A03-004
73001,Move_from,Crane-1,A03,
73005,Move_to,Crane-1,A01,
73005,Put_down,Crane-1,A01,SP-RS-A03-004
73005,Waiting Finish,Crane-2,cn2,
73005,Move_from,Crane-1,A01,
73005,Waiting Start,Crane-2,cn2,
73009,Move_to,Crane-1,A03,
73009,Pick_up,Crane-1,A03,SP-RS-A03-003
73009,Move_from,Crane-1,A03,
73042,Release,,cn2,
73042,Waiting Finish,Crane-2,cn2,
73042,Move_from,Crane-2,B31,
73042,Move_to,Crane-2,B31,
73042,Avoiding_wait_start,Crane-2,B31,
73059,Avoiding_wait_finish,Crane-2,B31,
73059,Move_from,Crane-2,B31,
73059,Move_to,Crane-1,A26,
73059,Put_down,Crane-1,A26,SP-RS-A03-003
73059,Move_from,Crane-1,A26,
73079,Move_to,Crane-2,B22,
73079,Pick_up,Crane-2,B22,SP-RT-B22-055
73079,Move_from,Crane-2,B22,
73082,Release,,cn1,
73085,Move_to,Crane-2,cn2,
73085,Put_down,Crane-2,cn2,SP-RT-B22-055
73085,Move_from,Crane-2,cn2,
73095,Move_to,Crane-2,B29,
73095,Pick_up,Crane-2,B29,SP-RT-B29-054
73095,Move_from,Crane-2,B29,
73109,Move_to,Crane-1,A03,
73109,Pick_up,Crane-1,A03,SP-RS-A03-002
73109,Move_from,Crane-1,A03,
73113,Move_to,Crane-2,cn1,
73113,Put_down,Crane-2,cn1,SP-RT-B29-054
73113,Waiting Start,Crane-2,cn1,
73114,Release,,cn1,
73114,Waiting Finish,Crane-2,cn1,
73114,Move_from,Crane-2,B31,
73118,Move_to,Crane-2,B29,
73118,Pick_up,Crane-2,B29,SP-RT-B29-053
73118,Move_from,Crane-2,B29,
73129,Release,,cn2,
73136,Move_to,Crane-2,cn1,
73136,Put_down,Crane-2,cn1,SP-RT-B29-053
73136,Move_from,Crane-2,cn1,
73138,Move_to,Crane-2,B22,
73138,Pick_up,Crane-2,B22,SP-RT-B22-054
73138,Move_from,Crane-2,B22,
73144,Move_to,Crane-2,cn2,
73144,Put_down,Crane-2,cn2,SP-RT-B22-054
73144,Waiting Start,Crane-2,cn2,
73159,Move_to,Crane-1,A26,
73159,Put_down,Crane-1,A26,SP-RS-A03-002
73159,Waiting Finish,Crane-2,B31,
73159,Move_from,Crane-1,A26,
73159,Waiting Start,Crane-2,B31,
73165,Release,,cn1,
73165,Waiting Finish,Crane-2,B31,
73165,Move_from,Crane-2,B31,
73195,Move_to,Crane-2,A18,
73195,Pick_up,Crane-2,A18,SP-RT-A18-040
73195,Move_from,Crane-2,A18,
73203,Move_to,Crane-2,cn1,
73203,Put_down,Crane-2,cn1,SP-RT-A18-040
73203,Waiting Start,Crane-2,cn1,
73208,Release,,cn2,
73208,Waiting Finish,Crane-2,cn1,
73208,Move_from,Crane-2,cn1,
73209,Move_to,Crane-1,B03,
73209,Pick_up,Crane-1,B03,SP-RS-B03-022
73209,Move_from,Crane-1,B03,
73211,Move_to,Crane-1,A04,
73211,Put_down,Crane-1,A04,SP-RS-B03-022
73211,Move_from,Crane-1,A04,
73213,Move_to,Crane-1,B03,
73213,Pick_up,Crane-1,B03,SP-RS-B03-021
73213,Move_from,Crane-1,B03,
73213,Move_to,Crane-1,B03,
73213,Pick_up,Crane-1,B03,SP-RS-B03-020
73213,Move_from,Crane-1,B03,
73228,Move_to,Crane-2,A30,
73228,Pick_up,Crane-2,A30,SP-RT-A30-069
73228,Move_from,Crane-2,A30,
73240,Move_to,Crane-2,cn2,
73240,Move_from,Crane-2,cn2,
73240,Move_to,Crane-2,cn2,
73240,Put_down,Crane-2,cn2,SP-RT-A30-069
73240,Waiting Start,Crane-2,cn2,
73257,Move_to,Crane-1,B24,
73257,Put_down,Crane-1,B24,SP-RS-B03-020
73257,Move_from,Crane-1,B24,
73257,Move_to,Crane-1,B24,
73257,Put_down,Crane-1,B24,SP-RS-B03-021
73257,Waiting Finish,Crane-2,cn2,
73257,Move_from,Crane-1,B24,
73257,Waiting Start,Crane-2,cn2,
73307,Move_to,Crane-1,B00,
73307,Pick_up,Crane-1,B00,SP-ST-B00-327
73307,Move_from,Crane-1,B00,
73323,Move_to,Crane-1,B08,
73323,Put_down,Crane-1,B08,SP-ST-B00-327
73323,Waiting Finish,Crane-2,cn2,
73323,Move_from,Crane-1,B08,
73323,Waiting Start,Crane-2,cn2,
73339,Move_to,Crane-1,B00,
73339,Pick_up,Crane-1,B00,SP-ST-B00-326
73339,Move_from,Crane-1,B00,
73360,Release,,cn2,
73371,Waiting Finish,Crane-2,cn2,
73371,Move_from,Crane-2,A40,
73371,Move_to,Crane-2,A40,
73371,Avoiding_wait_start,Crane-2,A40,
73413,Avoiding_wait_finish,Crane-2,A40,
73413,Move_from,Crane-2,A40,
73413,Move_to,Crane-1,A35,
73413,Put_down,Crane-1,A35,SP-ST-B00-326
73413,Move_from,Crane-1,A35,
73443,Release,,cn1,
73447,Move_to,Crane-2,A24,
73447,Pick_up,Crane-2,A24,SP-RT-A24-072
73447,Move_from,Crane-2,A24,
73449,Move_to,Crane-2,cn2,
73449,Put_down,Crane-2,cn2,SP-RT-A24-072
73449,Move_from,Crane-2,cn2,
73457,Move_to,Crane-2,A28,
73457,Pick_up,Crane-2,A28,SP-RT-A28-067
73457,Move_from,Crane-2,A28,
73473,Move_to,Crane-2,cn1,
73473,Put_down,Crane-2,cn1,SP-RT-A28-067
73473,Waiting Start,Crane-2,cn1,
73481,Move_to,Crane-1,A03,
73481,Pick_up,Crane-1,A03,SP-RS-A03-001
73481,Move_from,Crane-1,A03,
73485,Move_to,Crane-1,B01,
73485,Put_down,Crane-1,B01,SP-RS-A03-001
73485,Waiting Finish,Crane-2,cn1,
73485,Move_from,Crane-1,B01,
73485,Waiting Start,Crane-2,cn1,
73489,Release,,cn2,
73489,Waiting Finish,Crane-2,cn1,
73489,Move_to,Crane-1,B03,
73489,Pick_up,Crane-1,B03,SP-RS-B03-019
73489,Move_from,Crane-1,B03,
73489,Move_from,Crane-2,cn1,
73489,Move_to,Crane-1,B03,
73489,Pick_up,Crane-1,B03,SP-RS-B03-018
73489,Move_from,Crane-1,B03,
73491,Move_to,Crane-1,A04,
73491,Put_down,Crane-1,A04,SP-RS-B03-018
73491,Move_from,Crane-1,A04,
73491,Move_to,Crane-1,A04,
73491,Put_down,Crane-1,A04,SP-RS-B03-019
73491,Move_from,Crane-1,A04,
73493,Move_to,Crane-1,B03,
73493,Pick_up,Crane-1,B03,SP-RS-B03-017
73493,Move_from,Crane-1,B03,
73497,Move_to,Crane-1,B01,
73497,Put_down,Crane-1,B01,SP-RS-B03-017
73497,Move_from,Crane-1,B01,
73499,Move_to,Crane-1,B00,
73499,Pick_up,Crane-1,B00,SP-ST-B00-325
73499,Move_from,Crane-1,B00,
73509,Move_to,Crane-2,A30,
73509,Pick_up,Crane-2,A30,SP-RT-A30-068
73509,Move_from,Crane-2,A30,
73521,Move_to,Crane-1,A11,
73521,Put_down,Crane-1,A11,SP-ST-B00-325
73521,Move_to,Crane-2,cn2,
73521,Put_down,Crane-2,cn2,SP-RT-A30-068
73521,Move_from,Crane-1,A11,
73521,Waiting Start,Crane-2,cn2,
73537,Move_to,Crane-1,B03,
73537,Pick_up,Crane-1,B03,SP-RS-B03-016
73537,Move_from,Crane-1,B03,
73572,Release,,cn2,
73572,Waiting Finish,Crane-2,cn2,
73572,Move_from,Crane-2,cn2,
73573,Move_to,Crane-1,A21,
73573,Put_down,Crane-1,A21,SP-RS-B03-016
73573,Move_to,Crane-2,cn2,
73573,Move_from,Crane-2,cn2,
73573,Move_from,Crane-1,A21,
73585,Move_to,Crane-2,B20,
73585,Pick_up,Crane-2,B20,SP-RT-B20-059
73585,Move_from,Crane-2,B20,
73597,Move_to,Crane-2,cn2,
73597,Move_from,Crane-2,cn2,
73597,Move_to,Crane-2,cn2,
73597,Put_down,Crane-2,cn2,SP-RT-B20-059
73597,Waiting Start,Crane-2,cn2,
73615,Move_to,Crane-1,B00,
73615,Pick_up,Crane-1,B00,SP-ST-B00-324
73615,Move_from,Crane-1,B00,
73615,Move_to,Crane-1,B00,
73615,Pick_up,Crane-1,B00,SP-ST-B00-323
73615,Move_from,Crane-1,B00,
73618,Release,,cn1,
73619,Release,,cn2,
73647,Waiting Finish,Crane-2,cn2,
73647,Move_from,Crane-2,B40,
73647,Move_to,Crane-2,B40,
73647,Avoiding_wait_start,Crane-2,B40,
73689,Avoiding_wait_finish,Crane-2,B40,
73689,Move_from,Crane-2,B40,
73689,Move_to,Crane-1,A35,
73689,Put_down,Crane-1,A35,SP-ST-B00-323
73689,Move_from,Crane-1,A35,
73689,Move_to,Crane-1,A35,
73689,Put_down,Crane-1,A35,SP-ST-B00-324
73689,Move_from,Crane-1,A35,
73699,Move_to,Crane-1,A30,
73699,Pick_up,Crane-1,A30,SP-RT-A30-067
73699,Move_from,Crane-1,A30,
73711,Move_to,Crane-2,B29,
73711,Move_from,Crane-2,B29,
73711,Move_to,Crane-1,cn2,
73711,Put_down,Crane-1,cn2,SP-RT-A30-067
73711,Move_to,Crane-2,B29,
73711,Pick_up,Crane-2,B29,SP-RT-B29-052
73711,Move_from,Crane-2,B29,
73711,Move_from,Crane-1,cn2,
73729,Move_to,Crane-2,cn1,
73729,Put_down,Crane-2,cn1,SP-RT-B29-052
73729,Waiting Start,Crane-2,cn1,
73757,Move_to,Crane-1,B03,
73757,Pick_up,Crane-1,B03,SP-RS-B03-015
73757,Move_from,Crane-1,B03,
73777,Move_to,Crane-1,A13,
73777,Put_down,Crane-1,A13,SP-RS-B03-015
73777,Waiting Finish,Crane-2,cn1,
73777,Move_from,Crane-1,A13,
73777,Waiting Start,Crane-2,cn1,
73799,Release,,cn2,
73799,Waiting Finish,Crane-2,cn1,
73799,Move_from,Crane-2,cn1,
73803,Move_to,Crane-1,B00,
73803,Pick_up,Crane-1,B00,SP-ST-B00-322
73803,Move_from,Crane-1,B00,
73805,Move_to,Crane-2,A19,
73805,Pick_up,Crane-2,A19,SP-RT-A19-078
73805,Move_from,Crane-2,A19,
73819,Move_to,Crane-2,cn2,
73819,Put_down,Crane-2,cn2,SP-RT-A19-078
73819,Waiting Start,Crane-2,cn2,
73825,Release,,cn2,
73825,Waiting Finish,Crane-2,cn2,
73825,Move_from,Crane-2,cn2,
73829,Move_to,Crane-1,A13,
73829,Put_down,Crane-1,A13,SP-ST-B00-322
73829,Move_from,Crane-1,A13,
73837,Move_to,Crane-2,B20,
73837,Pick_up,Crane-2,B20,SP-RT-B20-058
73837,Move_from,Crane-2,B20,
73849,Move_to,Crane-1,B03,
73849,Pick_up,Crane-1,B03,SP-RS-B03-014
73849,Move_to,Crane-2,cn2,
73849,Put_down,Crane-2,cn2,SP-RT-B20-058
73849,Move_from,Crane-1,B03,
73849,Waiting Start,Crane-2,cn2,
73873,Move_to,Crane-1,B15,
73873,Put_down,Crane-1,B15,SP-RS-B03-014
73873,Waiting Finish,Crane-2,cn2,
73873,Move_from,Crane-1,B15,
73873,Waiting Start,Crane-2,cn2,
73879,Release,,cn2,
73879,Waiting Finish,Crane-2,cn2,
73879,Move_from,Crane-2,cn2,
73891,Move_to,Crane-2,A30,
73891,Pick_up,Crane-2,A30,SP-RT-A30-066
73891,Move_from,Crane-2,A30,
73897,Move_to,Crane-1,B03,
73897,Pick_up,Crane-1,B03,SP-RS-B03-013
73897,Move_from,Crane-1,B03,
73899,Move_to,Crane-1,A04,
73899,Put_down,Crane-1,A04,SP-RS-B03-013
73899,Move_from,Crane-1,A04,
73901,Move_to,Crane-1,B03,
73901,Pick_up,Crane-1,B03,SP-RS-B03-012
73901,Move_from,Crane-1,B03,
73903,Move_to,Crane-2,cn2,
73903,Put_down,Crane-2,cn2,SP-RT-A30-066
73903,Waiting Start,Crane-2,cn2,
73904,Release,,cn1,
73904,Waiting Finish,Crane-2,cn2,
73904,Move_from,Crane-2,cn2,
73912,Move_to,Crane-2,A28,
73912,Pick_up,Crane-2,A28,SP-RT-A28-066
73912,Move_from,Crane-2,A28,
73925,Move_to,Crane-1,B15,
73925,Put_down,Crane-1,B15,SP-RS-B03-012
73925,Move_from,Crane-1,B15,
73928,Move_to,Crane-2,cn1,
73928,Put_down,Crane-2,cn1,SP-RT-A28-066
73928,Waiting Start,Crane-2,cn1,
73931,Release,,cn2,
73931,Waiting Finish,Crane-2,cn1,
73931,Move_from,Crane-2,cn1,
73933,Move_to,Crane-2,B22,
73933,Pick_up,Crane-2,B22,SP-RT-B22-053
73933,Move_from,Crane-2,B22,
73939,Move_to,Crane-2,cn2,
73939,Put_down,Crane-2,cn2,SP-RT-B22-053
73939,Waiting Start,Crane-2,cn2,
73949,Move_to,Crane-1,B03,
73949,Pick_up,Crane-1,B03,SP-RS-B03-011
73949,Move_from,Crane-1,B03,
73953,Move_to,Crane-1,A01,
73953,Put_down,Crane-1,A01,SP-RS-B03-011
73953,Waiting Finish,Crane-2,cn2,
73953,Move_from,Crane-1,A01,
73953,Waiting Start,Crane-2,cn2,
73955,Move_to,Crane-1,B00,
73955,Pick_up,Crane-1,B00,SP-ST-B00-321
73955,Move_from,Crane-1,B00,
73967,Release,,cn2,
73989,Waiting Finish,Crane-2,cn2,
73989,Move_from,Crane-2,cn3,
73990,Move_to,Crane-2,cn3,
73990,Avoiding_wait_start,Crane-2,cn3,
74031,Avoiding_wait_finish,Crane-2,cn3,
74031,Move_from,Crane-2,cn3,
74031,Move_to,Crane-1,A36,
74031,Put_down,Crane-1,A36,SP-ST-B00-321
74031,Move_from,Crane-1,A36,
74071,Release,,cn1,
74079,Move_to,Crane-2,A19,
74079,Pick_up,Crane-2,A19,SP-RT-A19-077
74079,Move_from,Crane-2,A19,
74093,Move_to,Crane-2,cn2,
74093,Put_down,Crane-2,cn2,SP-RT-A19-077
74093,Move_from,Crane-2,cn2,
74101,Move_to,Crane-1,B03,
